index,source,target
1870,"≪★1 Zenith Quest≫
The Wolf's Intense Legs{j}1 Midogaron{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}脚が大きく発達した≪爆狼≫
が現れました。
ギルドでは、この個体を
部位の発達した≪辿異種≫と
位置づけ、調査を行います。
これまでの爆狼より危険との
報告もあります。
気を付けて調査をお願いしま
す。",
1871,"≪★2 Zenith Quest≫
Explosive Dash{j}1 Midogaron{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ミドガロン≫が再び
現れました。
脚はより強力となり、さらに
力をつけているようです。
十分に気を付けて調査をお願
いします。",
1872,"≪★3 Zenith Quest≫
The Wolf's Blast Dance{j}1 Midogaron{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ミドガロン≫は猛
烈な強さとなり、暴れ続けて
います。
このままでは非常に危険です。
万全の準備をして調査をお願
いします。",
1873,"≪★4 Zenith Quest≫
Lightspeed Legs{j}1 Midogaron{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ミドガロン≫は
ミドガロンの中でも、頂点に
辿りつくほどの強さに達した
ようです。
その強さは計り知れません。
頂に挑戦する腕に自信のある
ハンターは調査をお願いしま
す。",
1874,"≪★1 Zenith Quest≫
Ultimate Wings of Polarity{j}1 Rukodiora{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}翼が大きく発達した≪極龍≫
が現れました。
ギルドでは、この個体を
部位の発達した≪辿異種≫と
位置づけ、調査を行います。
これまでの極龍より危険との
報告もあります。
気を付けて調査をお願いしま
す。",
1875,"≪★2 Zenith Quest≫
Twin Poles of Electromagnetism{j}1 Rukodiora{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ルコディオラ≫が
再び現れました。
翼と磁力はより強力となり、
さらに力をつけている様です。
十分に気を付けて調査をお願
いします。",
1876,"≪★3 Zenith Quest≫
Wings That Rule Over Magnetism{j}1 Rukodiora{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ルコディオラ≫は猛
烈な強さとなり、暴れ続けて
います。
このままでは非常に危険です。
万全の準備をして調査をお願
いします。",
1877,"≪★4 Zenith Quest≫
The Magnetic Pole's Wings{j}1 Rukodiora{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ルコディオラ≫は
ルコディオラの中でも、
頂点に辿りつくほどの強さに
達したようです。
その強さは計り知れません。
頂に挑戦する腕に自信のある
ハンターは調査をお願いしま
す。",
1878,"≪★1 Zenith Quest≫
Water Wyvern's Extreme Jaws{j}1 Plesioth{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}頭が大きく発達した
≪水竜≫が現れました。
ギルドでは、この個体を
部位の発達した≪辿異種≫と
位置づけ、調査を行います。
これまでの水竜より危険
との報告もあります。
気を付けて調査をお願いしま
す。",
1879,"≪★2 Zenith Quest≫
The Water Commander's Head{j}1 Plesioth{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ガノトトス≫が
再び現れました。
頭はより強力となり、さらに
力をつけているようです。
十分に気を付けて調査をお願
いします。",
1880,"≪★3 Zenith Quest≫
Filthy Mucus{j}1 Plesioth{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ガノトトス≫は
猛烈な強さとなり、暴れ続け
ています。
このままでは非常に危険です。
万全の準備をして調査をお願
いします。",
1881,"≪★4 Zenith Quest≫
Villainous Head{j}1 Plesioth{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}辿異種≪ガノトトス≫は
ガノトトスの中でも、
頂点に辿りつくほどの強さに
達したようです。
その強さは計り知れません。
頂に挑戦する腕に自信のある
ハンターは調査をお願いしま
す。",
1882,"≪G★7 Tower Survey≫
A Rondo of Ice and Fire{j}1 Elzelion{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}塔の頂部にて≪灼零龍≫の
目撃情報がありました。
報告書には、白い身体に氷と
炎を纏っていると記載されて
います。未だ謎の多いモンス
ターのため、腕に自信のある
Ｇ級ハンターは調査へ向かっ
てください。",
1883,"≪Solo Hunter's Road Quest≫
I Walk a Lonely Road{j}Emerging Monsters{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}ハンターズギルド{j}場所：砦跡",
1884,"≪G★5 Daily Quest≫
Secret Heir! Merits [SnS]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}片手剣を極めし者{j}片手剣を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1885,"≪G★5 Daily Quest≫
Secret Heir! Merits [DS]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}双剣を極めし者{j}双剣を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1886,"≪G★5 Daily Quest≫
Secret Heir! Merits [GS]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}大剣を極めし者{j}大剣を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1887,"≪G★5 Daily Quest≫
Secret Heir! Merits [LS]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}太刀を極めし者{j}太刀を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1888,"≪G★5 Daily Quest≫
Secret Heir! Merits [Hammer]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}鎚を極めし者{j}鎚を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1889,"≪G★5 Daily Quest≫
Secret Heir! Merits [HH]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}狩猟笛を極めし者{j}狩猟笛を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1890,"≪G★5 Daily Quest≫
Secret Heir! Merits [Lance]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}槍を極めし者{j}槍を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1891,"≪G★5 Daily Quest≫
Secret Heir! Merits [Gunlance]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}銃槍を極めし者{j}銃槍を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1892,"≪G★5 Daily Quest≫
Secret Heir! Merits [Swaxe]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}剣斧を極めし者{j}剣斧を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1893,"≪G★5 Daily Quest≫
Secret Heir! Merits [Tonfa]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}穿龍棍を極めし者{j}穿龍棍を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1894,"≪G★5 Daily Quest≫
Secret Heir! Merits [LBG]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}軽銃を極めし者{j}軽銃を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1895,"≪G★5 Daily Quest≫
Secret Heir! Merits [HBG]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}重銃を極めし者{j}重銃を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1896,"≪G★5 Daily Quest≫
Secret Heir! Merits [Bow]{j}Hunt 1 Tigrex{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}弓を極めし者{j}弓を極めんとする
ハンターよ、砂漠にいる
≪轟竜≫を相手に鍛え上げ
たその技を披露して見せよ！
見事狩猟することができたな
ら、日頃の努力で得られるも
のよりさらに多くの報酬を
得られるであろう。",
1897,"≪G★8 Exotic Quest≫
The Looming Black Disaster{j}1 Amatsu{j}None{j}None{j}Achieve Main Objective{j}Faint 3 times
Time Runs out{j}ハンターズギルド{j}霊峰と呼ばれる山岳地帯に
嵐龍≪アマツマガツチ≫が
現れました。想像を絶する
ほど強力な嵐によって、
調査員たちは近寄ること
さえできません。周囲への
被害を考えると、一刻も
早い対応が求められます。
至急討伐へ向かって下さい。",
