index,source,target
1519,常人には理解不能な新理論を{j}提唱し、開発した蒸気式重砲。{j}火力重視。{c11}≪ＨＣ武器≫{/c},
1520,至高の合金と火薬が{j}超弾速を可能にした究極の{j}ヘビィボウガン{c11}≪ＨＣ武器≫{/c},
1521,まるで生き物のように脈動し、{j}力の変化を予感させる重弩。,
1522,まるで生き物のように脈動し、{j}力の変化を予感させる重弩。,
1523,まるで生き物のように脈動し、{j}力の変化を予感させる重弩。,
1524,0,
1525,0,
1526,0,
1527,晶竜素材をふんだんに使用した{j}軽弩。{c03}LV1 貫通弾{/c}、{j}{c03}電撃弾{/c}が{c03}速射{/c}対応。,
1528,晶竜素材をふんだんに使用した{j}軽弩。{c03}LV1 貫通弾{/c}、{j}{c03}電撃弾{/c}が{c03}速射{/c}対応。,
1529,雷の力を活かした軽弩。{j}{c03}LV1 貫通弾{/c}、{c03}電撃弾{/c}が{j}{c03}超速射{/c}対応。{c02}≪剛種武器≫{/c},
1530,雷の力を活かした軽弩。{j}{c03}LV1 貫通弾{/c}、{c03}電撃弾{/c}が{j}{c03}超速射{/c}対応。{c02}≪剛種武器≫{/c},
1531,龍木が素材のライトボウガン。{j}{c03}LV2 通常弾{/c}、{c03}LV1 散弾{/c}が{j}{c03}超速射{/c}対応。{c02}≪天嵐武器≫{/c},
1532,甘い誘惑はいかがですか？{j}{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,
1533,甘い誘惑はいかがですか？{j}{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,
1534,甘い誘惑はいかがですか？{j}{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,
1535,甘い誘惑はいかがですか？{j}{c03}LV2 通常弾{/c}、{c03}LV1 貫通弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。{c16}≪親方印≫{/c},
1536,エピドシスシリーズの軽弩。{j}{c03}LV2 通常弾{/c}が{c03}速射{/c}対応。{j}実用性があり愛用者が多い。,
1537,エピドシスシリーズの軽弩。{j}{c03}LV2 通常弾{/c}が{c03}速射{/c}対応。{j}実用性があり愛用者が多い。,
1538,エピドシスシリーズの軽弩。{j}{c03}LV2 通常弾{/c}が{c03}速射{/c}対応。{j}実用性があり愛用者が多い。,
1539,カンビオシリーズの軽弩。{j}{c03}火炎弾{/c}、{c03}LV1 貫通弾{/c}が{c03}速射{j}{/c}対応。愛用者が多い。,
1540,カンビオシリーズの軽弩。{j}{c03}火炎弾{/c}、{c03}LV1 貫通弾{/c}が{c03}速射{j}{/c}対応。愛用者が多い。,
1541,カンビオシリーズの軽弩。{j}{c03}火炎弾{/c}、{c03}LV1 貫通弾{/c}が{c03}速射{j}{/c}対応。愛用者が多い。,
1542,装飾の施された黒い軽弩。{j}{c03}LV2 通常弾{/c}が{c03}速射{/c}対応。{j}{c11}≪ＨＣ武器≫{/c},
1543,装飾の施された深紅の軽弩。{j}名工謹製の逸品。{c03}LV2 通常弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,
1544,装飾の施された深紅の軽弩。{j}名工謹製の逸品。{c03}LV2 通常弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,
1545,装飾の施された深紅の軽弩。{j}名工謹製の逸品。{c03}LV2 通常弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,
1546,装飾の施された深紅の軽弩。{j}名工謹製の逸品。{c03}LV2 通常弾{/c}、{j}{c03}火炎弾{/c}が{c03}速射{/c}対応。,
1547,上手に焼けましたー！と叫び{j}たくなる。{c03}火炎弾{/c}、{c03}氷結弾{/c}が{j}{c03}速射{/c}対応。{c16}≪親方印≫{/c},
1548,婉麗で且つ高性能な軽銃。{j}{c03}LV2 通常弾{/c}、{c03}LV1 散弾{/c}が{j}{c03}速射{/c}対応。,
1549,婉麗で且つ高性能な軽銃。{j}{c03}LV2 通常弾{/c}、{c03}LV1 散弾{/c}が{j}{c03}速射{/c}対応。,
1550,婉麗で且つ高性能な軽銃。{j}{c03}LV2 通常弾{/c}、{c03}LV1 散弾{/c}が{j}{c03}速射{/c}対応。{c11}≪ＨＣ武器≫{/c},
1551,婉麗で且つ高性能なライト{j}ボウガン。{c03}LV1 貫通弾{/c}が{j}{c03}速射{/c}対応。,
1552,婉麗で且つ高性能なライト{j}ボウガン。{c03}LV1 貫通弾{/c}が{j}{c03}速射{/c}対応。,
1553,婉麗で且つ高性能なライト{j}ボウガン。{c03}LV1 貫通弾{/c}が{j}{c03}速射{/c}対応。{c11}≪ＨＣ武器≫{/c},
1554,女ならざる侍女の乙女心が{j}宿る異世界の軽銃。低音響く、{j}{c03}LV1 徹甲榴弾{/c}が{c03}速射{/c}対応。,
1555,女ならざる侍女の乙女心が{j}宿る異世界の軽銃。低音響く、{j}{c03}LV1 徹甲榴弾{/c}が{c03}速射{/c}対応。,
1556,境界を超えし異世界の名器。{j}{c03}LV1 徹甲榴弾{/c}が{c03}速射{/c}対応。{j}{c11}≪ＨＣ武器≫{/c},
1557,多殻蟹の素材から作られた弓。{j}独特な構造をしており、重い{j}が、意外と使いやすい。,
1558,多殻蟹の素材から作られた弓。{j}独特な構造をしており、重い{j}が、意外と使いやすい。,
1559,多殻蟹の素材から作られた弓。{j}独特な構造をしており、重い{j}が、意外と使いやすい。,
1560,重いが強靭な、多殻蟹素材{j}を独特の構造で仕上げた弓。{j}{c02}≪剛種武器≫{/c},
1561,重いが強靭な、多殻蟹素材{j}を独特の構造で仕上げた弓。{j}{c02}≪剛種武器≫{/c},
1562,究極の業を持って作られた{j}鋼龍の弓。未知なる力を宿す。{j}{c02}≪天嵐武器≫{/c},
1563,エピドシスシリーズの弓。{j}造形は武器種ごとに様々だが、{j}実用性が高く愛用者が多い。,
1564,エピドシスシリーズの弓。{j}造形は武器種ごとに様々だが、{j}実用性が高く愛用者が多い。,
1565,エピドシスシリーズの弓。{j}造形は武器種ごとに様々だが、{j}実用性が高く愛用者が多い。,
1566,カンビオシリーズの弓。{j}造形は武器種ごとに様々だが、{j}実用性が高く愛用者が多い。,
1567,カンビオシリーズの弓。{j}造形は武器種ごとに様々だが、{j}実用性が高く愛用者が多い。,
1568,カンビオシリーズの弓。{j}造形は武器種ごとに様々だが、{j}実用性が高く愛用者が多い。,
1569,装飾の施された黒い弓。{j}儀礼用だが実用性も兼ね備えた{j}名工謹製の逸品。{c11}≪ＨＣ武器≫{/c},
1570,キャラバンの民に協力して{j}いく中で作られた武器。{j}防御力が上がる。,
1571,攻撃対象を効率よく{j}破壊することを目的に{j}製造された弓。,
1572,攻撃対象を効率よく{j}破壊することを目的に{j}製造された弓。,
1573,攻撃対象を効率よく{j}破壊することを目的に{j}製造された弓。,
1574,攻撃対象を効率よく{j}破壊することを目的に{j}製造された弓。{c11}≪ＨＣ武器≫{/c},
1575,激流のごとき威力を誇る弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1576,激流のごとき威力を誇る弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1577,激流のごとき威力を誇る弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1578,激流のごとき威力を誇る弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1579,強大な飛竜をも落とす弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1580,強大な飛竜をも落とす弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1581,強大な飛竜をも落とす弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1582,強大な飛竜をも落とす弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1583,鉄をも溶かす火属性の弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1584,鉄をも溶かす火属性の弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1585,鉄をも溶かす火属性の弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1586,鉄をも溶かす火属性の弓。{j}この弓を手にしたものは自然と{j}力が湧いてくると言われる。,
1587,スティールレイヴンの設計図{j}を元に、異なる金属で新たに{j}開発された弓。,
1588,0,
1589,0,
1590,0,
1591,1,
1592,1,
1593,1,
1594,1,
1595,1,
1596,1,
1597,1,
1598,1,
1599,安定性を重視し、金属板で{j}補強された大口径弾用の{j}ヘビィボウガン。{c11}≪ＨＣ武器≫{/c},
1600,一撃離脱用に設計された{j}遊撃向けヘビィボウガン。{j}見た目より軽い。{c11}≪ＨＣ武器≫{/c},
1601,空陸の素材を合わせた重弩。{j}素材の耐火性を吟味し、圧倒{j}的な火力を誇る。{c11}≪ＨＣ武器≫{/c},
1602,極限まで高めた火力で獲物を{j}蜂の巣にする。{c03}LV2 通常弾{/c}が{j}{c03}速射{/c}対応。{c11}≪ＨＣ武器≫{/c},
1603,柔軟な拡張性に豊富な弾丸が{j}発射可能。{c03}火炎弾{/c}、{c03}水冷弾{/c}が{j}{c03}速射{/c}対応。{c11}≪ＨＣ武器≫{/c},
1604,遠方大陸が発祥の地の名銃。{j}{c03}LV1 通常弾{/c}、{c03}火炎弾速射{/c}対応。{j}{c11}≪ＨＣ武器≫{/c},
1605,遠方大陸が発祥の地の名銃。{j}{c03}LV1 通常弾{/c}、{c03}水冷弾速射{/c}対応。{j}{c11}≪ＨＣ武器≫{/c},
1606,眠れる森の野獣こと我らが{j}ヒプノックの素材で改良した{j}重厚な軽弩。{c11}≪ＨＣ武器≫{/c},
1607,混合素材で弓身を補強し{j}耐久度を大幅に増強した{j}雷属性狩猟用弓。{c11}≪ＨＣ武器≫{/c},
1608,混合素材で弓身を補強し{j}耐久度を大幅に増強した{j}龍属性狩猟用弓。{c11}≪ＨＣ武器≫{/c},
1609,名匠の手によって補強された{j}火属性の弓。狙い撃った獲物{j}を燃やし尽くす。{c11}≪ＨＣ武器≫{/c},
1610,名匠の手によって補強された{j}弓。水に弱いモンスターに無類{j}の強さを誇る。{c11}≪ＨＣ武器≫{/c},
1611,甲虫素材を使用した高性能{j}氷弓。その軽さの為、すばやい{j}対応が可能。{c11}≪ＨＣ武器≫{/c},
1612,凍てついた冬を耐えて得た{j}生命の息吹を芽吹かせた{j}剛弓。{c02}≪覇種武器≫{/c},
1613,究極の業を持って作られた{j}至高の鋼龍の弓。未知なる{j}力を宿す。{c02}≪覇種武器≫{/c},
1614,特殊な技法で作成された{j}規格外中の規格外の{j}高機能弓。{c02}≪覇種武器≫{/c},
1615,”排熱噴射機構”を搭載可能な{j}ヘビィボウガンの改良版。{j}{c02}≪覇種武器≫{/c},
1616,天狼より放たれる一撃は黄泉へ{j}の誘い。葬ったものへの{j}葬送歌。{c02}≪覇種武器≫{/c},
1617,頑健なフレームがあらわす{j}基本性能の高さは折り紙{j}付き。{c02}≪覇種武器≫{/c},
1618,再び生まれ変わった爆炎銃。{j}{c03}LV1 貫通弾{/c}と{c03}火炎弾{/c}が{j}{c03}超速射{/c}対応。{c02}≪覇種武器≫{/c},
1619,龍木が素材の神秘的な軽弩。{j}{c03}LV2 通常弾{/c}、{c03}LV1 散弾{/c}が{j}{c03}超速射{/c}対応。{c02}≪覇種武器≫{/c},
1620,速射能力を覚醒させた軽弩。{j}{c03}LV2 通常弾{/c}、{c03}氷結弾{/c}が{c03}超速射{/c}{j}に対応。{c02}≪覇種武器≫{/c},
1621,夫婦の安寧を祈って作られた、{j}祭事の時などに使用する弓。{j}弦が切れると縁起が悪い。,
1622,夫婦の安寧を祈って作られた、{j}祭事の時などに使用する弓。{j}弦が切れると縁起が悪い。,
1623,夫婦の安寧を祈って作られた、{j}祭事の時などに使用する弓。{j}弦が切れると縁起が悪い。,
1624,夫婦の安寧を祈って作られた、{j}祝い事の時に使われる弓。{j}{c16}≪親方印≫{/c},
1625,二次元世界を彷徨い求める{j}武器職人の想いが込められた{j}秘蔵の弓。灼熱を纏う。,
1626,二次元世界を彷徨い求める{j}武器職人の想いが込められた{j}秘蔵の弓。灼熱を纏う。,
1627,二次元世界を彷徨い求める{j}武器職人の想いが込められた{j}秘蔵の弓。灼熱を纏う。,
1628,所有者は二次元への想いで{j}身も心も焼き尽くされる。{j}狂気の弓。{c11}≪ＨＣ武器≫{/c},
1629,攻撃対象を効率よく{j}殲滅することを目的に{j}製造された弓。,
1630,攻撃対象を効率よく{j}殲滅することを目的に{j}製造された弓。,
1631,攻撃対象を効率よく{j}殲滅することを目的に{j}製造された弓。,
1632,攻撃対象を効率よく{j}殲滅することを目的に{j}製造された弓。{c11}≪ＨＣ武器≫{/c},
1633,遠方を統治する国家で{j}主に攻城戦を目的として{j}採用されたボウガン。,
1634,遠方を統治する国家で{j}主に攻城戦を目的として{j}採用されたボウガン。,
1635,遠方を統治する国家で{j}主に攻城戦を目的として{j}採用されたボウガン。,
1636,遠方を統治する国家で{j}採用されたボウガン。{j}{c11}≪ＨＣ武器≫{/c},
1637,遠方を統治する国家で{j}主に攻城戦を目的として{j}採用されたボウガン。,
1638,遠方を統治する国家で{j}主に攻城戦を目的として{j}採用されたボウガン。,
1639,遠方を統治する国家で{j}主に攻城戦を目的として{j}採用されたボウガン。,
1640,遠方を統治する国家で{j}採用されたボウガン。{j}{c11}≪ＨＣ武器≫{/c},
1641,酒の力で解き放たれた{j}暴走する妄想が愛の銃弾を{j}放つ異世界の重機銃。,
1642,酒の力で解き放たれた{j}暴走する妄想が愛の銃弾を{j}放つ異世界の重機銃。,
1643,謎に包まれた異世界の重機銃。{j}真実が明かされた時、新たな{j}扉が開かれる。{c11}≪ＨＣ武器≫{/c},
1644,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1645,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1646,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1647,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1648,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1649,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1650,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1651,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1652,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1653,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1654,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
1655,レジェンドラスタに与えられ{j}る名を冠した名誉の武器。ク{j}エストによって性能が変わる。,
